,title,compound,content,medicines
5272,虾,疮生虫,用小虾三十尾，去头、足、壳，同糯米饭研烂，隔纱贴疮上，别以纱罩之。一夜解下，挂看皆是小赤虫。即以葱、椒汤洗净，用旧茶笼内白竹叶，随大小剪贴，一日二换。待汁出尽，逐日煎苦楝根汤洗之，以好膏贴之。将生肉，勿换膏药。忌发物。（《直指方》）,虾
5273,虾,血风疮,生虾、黄丹捣和贴之，日一换。（《集简方》）,虾
5274,海马,海马汤,治远年虚实积聚症块。用海马雌雄各一枚，木香一两，大黄（炒）、白牵牛（炒）各二两，巴豆四十九粒，青皮二两（童子小便浸软，包巴豆扎定，入小便内再浸七日，取出麸炒黄色，去豆不用），取皮同众药为末。每服二钱，水一盏，煎三五沸，临卧温服。（《圣济录》）,巴豆、海马、大黄
5275,海马,海马拔毒散,治疔疮发背恶疮有奇效。用海马（炙黄）一对，穿山甲（黄土炒）、朱砂、水银各一钱，雄黄三钱，龙脑、麝香各少许为末，入水银研不见星。每以少许点之，一日一点，毒自出也。（《秘,海马、雄黄、水银
5276,鲍鱼,妊娠感寒腹痛,干鱼一枚烧灰，酒服方寸匕，取汗瘥。（《子母秘录》）,鲍鱼
5277,鱼,白驳风,以荷叶裹令臭，拭代指痛∶先刺去脓血，炙皮裹之。《千金方》。,鱼
5278,鱼子,决明散,治一切远年障翳，生肉，赤肿疼痛。用鱼子（活水中生下者）半两（以硫黄水温温洗净），石决明、草决明、青葙子、谷精草、枸杞子、黄连、炙甘草、枳实（麸炒）、牡蛎粉、蛇蜕（烧灰）、白芷、龙骨、黄柏各一两，白附子（炮）、白蒺藜（炒）、蝉蜕、黄芩（炒）、羌活各半两，虎睛一只（切作七片五更时茶服，午、夜再服。赤白翳膜鱼、酒、面、辛辣、色欲。凡遇恼不必医也。（《总录》）,决明、鱼子、蝉蜕、谷精草、黄连、石决明、蛇蜕、白蒺藜、黄芩、牡蛎、白附子、甘草、青葙
5279,水龟,丹溪方,用龟下甲（酒炙）、熟地黄（九蒸九晒）各六两，黄柏（盐水浸炒）、知母（酒炒）各四两，石器为末，以猪脊髓和，丸梧子大。每服百丸，空心温酒下。,知母、地黄、水龟
5280,水龟,一方,去地黄，加五味子（炒）一两。,地黄、五味子、水龟
5281,水龟,疟疾不止,龟版烧存性，研末。酒服方寸匕。（《海上名方》）,水龟
5282,水龟,抑结不散,用龟下甲（酒炙）五两，侧柏叶（炒）一两半，香附（童便浸，炒）三两，为末，酒糊胎产下痢∶用龟甲一枚，醋炙为末。米饮服一钱，日二。（《经验方》）,水龟
5283,水龟,难产催生,《秘录》∶用龟甲烧末，酒服方矮小女子交骨不开者。用干龟壳一个（酥炙），妇人头发一握（烧灰），川芎、当归各一两。每服秤七钱，水煎服。如人行五里许，再一服。生胎、死胎俱下。,水龟
5284,水龟,肿毒初起,败龟版一枚，烧研，酒服四钱。（《小山》）,水龟
5285,水龟,妇人乳毒,同上方。,水龟
5286,水龟,小儿头疮,龟甲烧灰敷之。（《圣惠方》）,水龟
5287,水龟,月蚀耳疮,同上。,水龟
5288,水龟,口吻生疮,同上。,水龟
5289,水龟,疮朽臭,生龟一枚取壳，醋炙黄，更存性，出火气，入轻粉、麝香。葱汤洗净，搽敷之。（《急救方》）,水龟
5290,水龟,人咬伤疮,龟版骨、鳖肚骨各一片，烧研，油调搽之。（叶氏《摘玄》）,水龟
5291,水龟,猪咬成疮,龟版烧研，香油调搽之。（叶氏《摘玄》）,水龟
5292,玳瑁,解蛊毒,生玳瑁磨浓汁，水服一盏即消。（杨氏《产乳》）,玳瑁
5293,玳瑁,预解痘毒,遇行时服此，未发内消，已发稀少。用生玳瑁、生犀角各磨汁一合，和温服半合，日三服，最良。（《灵苑方》）,玳瑁
5294,玳瑁,痘疮黑陷,乃心热血凝也。用生玳瑁、生犀角同磨汁一合，入猪心血少许，紫草汤五匙，和匀，温服。（闻人规《痘疹论》）,紫草、玳瑁
5295,玳瑁,迎风目泪,乃心肾虚热也。用生玳瑁、羚羊角各一两，石燕子一双，为末。每服一钱，薄荷汤下，日一服。（《鸿飞集》）,玳瑁、石燕
5296,鳖,老疟劳疟,用鳖甲醋炙研末，酒服方寸匕。隔夜一服，清早一服，临时一服，无不断者。入雄黄少许，更佳。（《肘后》）,鳖、雄黄
5297,鳖,奔豚气痛，上冲心腹,鳖甲（醋炙）三两，京三棱（煨）二两，捣二味为末。桃仁（去皮尖）四两，汤浸研汁三升，煎二升，入末不住手搅，煎良久，下醋一升，煎如饧，以瓶收之。每空心温酒服半匙。（《圣济录》）,鳖
5298,鳖,血瘕症癖,甄权曰∶用鳖甲、琥珀、大黄等分作散，酒服二钱，少时恶血即下。若妇人小肠中血下尽，癖症积∶甄权曰∶用鳖甲醋炙黄研末，牛乳一合，每调一匙，朝朝服之。,鳖、大黄、琥珀
5299,鳖,妇人漏下,甄权曰∶鳖甲醋炙研末，清酒服方寸匕，日二。又用干姜、鳖甲、诃黎勒皮等分为末，,诃黎勒、鳖、干姜
5300,鳖,妇人难产,鳖甲烧存性，研末。酒服方寸匕，立出。（《梅师》）,鳖
5301,鳖,劳复食复,笃病初起，受劳伤食，致复欲死者。鳖甲烧研，水服方寸匕。（《肘后方》）,鳖
5302,鳖,小儿痫疾,用鳖甲炙研，乳服一钱，日二。亦可蜜丸服。（《子母录》）,鳖
5303,鳖,卒得腰痛不可俯仰,用鳖甲炙研末，酒服方寸匕，日二。（《肘后方》）,鳖
5304,鳖,沙石淋痛,用九肋鳖甲醋炙研末，酒服方寸匕，日三服。石出瘥。（《肘后方》）,鳖
5305,鳖,阴虚梦泄,九肋鳖甲烧研。每用一字，以酒半盏，童尿半盏，葱白七寸同煎。去葱，日晡时服之，出臭汗为度。（《医垒元戎》）,鳖
5306,鳖,吐血不止,鳖甲、蛤粉各一两（同炒色黄），熟地黄一两半（晒干）。为末。每服二钱，食后茶下。（《圣济录》）,地黄、鳖
5307,鳖,痘烦喘，小便不利者,用鳖甲二两，灯心一把，水一升半，煎六合，分二服。凡患此小便有血者，中坏也。黑厌无脓者，十痈疽不敛∶不拘发背一切疮。用鳖甲烧存性，研肠痈内痛∶鳖甲烧存性研，水服一钱，日三。（《传信方》）,鳖
5308,鳖,阴头生疮，人不能治者,鳖甲一枚烧研，鸡子白和敷。（《千金翼》）,鳖
5309,鳖,沈唇紧裂,用鳖甲及头，烧研敷之。（《类要》）,鳖
5310,鳖,人咬指烂，久欲脱者,鳖甲烧灰敷之。（叶氏《摘玄方》）,鳖
5311,蟹,中鳝鱼毒,食蟹即解。（董炳验方）,蟹
5312,鲎鱼,鲎胆散,治大风癞疾。用鲎鱼胆、生白矾、生绿矾、腻粉、水银、麝香各半两，研不见星。每服一钱，井华水下。取下五色涎为妙。（《圣济总录》）,井华水、水银、绿矾、鲎鱼
5313,蚌,反胃吐食,用真正蚌粉，每服称过二钱，捣生姜汁一盏，再入米醋同调送下。（《急救良方》）,蚌、生姜
5314,蚌,痰饮咳嗽,用真蚌粉新瓦炒红，入青黛少许，用淡齑水滴麻油数点，调服二钱。《类编》云∶徽宗时，李防御为入内医官时，有宠妃病痰嗽，终夕不寐，面浮如盘。徽宗呼李治之，诏令供状，三日不效当诛。李忧惶技穷，与妻泣别。,蚌、青黛、齑水
5315,蚌,忽闻外叫卖,咳嗽药一文一帖，吃了即得睡。李市十帖视之，其色浅碧。恐药性犷悍，并三服自试之，无他。乃取三帖为一，入内授妃服之。是夕嗽止，比晓面消。内侍走报，天颜大喜，赐金帛值万缗。李恐索方，乃寻访前卖药人，饮以酒，浓价求之，则此方也。云自少时从军，见主帅有此方，剽得以度余生耳。,蚌
5316,蚌,痈疽赤肿,用米醋和蚌蛤灰涂之，待其干，即易之。（《千金》）,蚌
5317,蚌,雀目夜盲,遇夜不能视物。用建昌军螺儿蚌粉三钱，为末，水飞过，雄猪肝一叶，披开纳粉扎定，以第二米泔煮七分熟，仍别以蚌粉蘸食，以汁送下。一日一作。与夜明砂同功。（《直指方》）,蚌
5318,蚌,脚指湿烂,用蚌蛤粉干搽之。（《寿域》）,蚌
5319,蚌,积聚痰涎,结于胸膈之间，心腹疼痛，日夜不止，或干呕哕食者，炒粉丸主之。用蚌粉一两，以巴豆七粒同炒赤，去豆不用，醋和粉丸梧子大。每服二十丸，姜酒下。丈夫脐腹痛，茴香汤下。女人血气痛，童便和酒下。（孙氏《仁存方》）,蚌、巴豆、人血
5320,蚬,卒嗽不止,用白蚬壳捣为细末。以熟米饮调，每服一钱，日三服，甚效。（出《圣惠方》）,蚬
5321,蚬,痰喘咳嗽,用白蚬壳（多年陈者）烧过存性，为极细末。以米饮调服一钱，日三服。（《急救方》）,蚬
5322,蚬,反胃吐食,用黄蚬壳并田螺壳（并取久在泥中者）各炒成白灰。每田螺壳灰二两，黄蚬壳灰一两，入白梅肉四个，同搜拌令匀作团。再入砂盒子内，盖定泥固。存性，研细末。每服二钱，用人参、缩砂汤调下。不然，用陈米饮调服亦可。凡觉心腹胀痛，将发反胃，即以此药治之。（《是斋百一选方》）,田螺、人参、蚬
5323,真珠,安魂定魄,真珠末豆大一粒，蜜一蚬壳，和服，日三。尤宜小儿。（《肘后》）,真珠
5324,真珠,卒忤不言,真珠末，用鸡冠血和，丸小豆大。以三四粒纳口中。（《肘后》）,真珠、鸡冠
5325,真珠,灰尘迷目,用大珠拭之则明也。（《格古论》）,真珠
5326,真珠,妇人难产,真珠末一两，酒服，立出。（《千金》）,真珠
5327,真珠,胞衣不下,真珠一两研末，苦酒服。（《千金》）,真珠
5328,真珠,子死腹中,真珠末二两，酒服，立出。（《外台》）,真珠
5329,真珠,痘不发,珠子七枚为末，新汲水调服。（《儒门事亲》）,真珠
5330,真珠,痘疮疔毒,方见谷部豌豆下。,真珠、豌豆
5331,真珠,肝虚目暗，茫茫不见,真珠末一两，白蜜二合，鲤鱼胆二枚，和合，铜器煎至一半，新绵滤过瓶盛。频点取瘥。（《圣惠方》）,鲤鱼、真珠
5332,真珠,青盲不见,方同上。,真珠
5333,真珠,小儿中风，手足拘急,真珠末（水飞）一两，石膏末一钱。每服一钱，水七分，煎四分，温服，日三。（《圣惠方》）,真珠、石膏
5334,真珠,目生顽翳,真珠一两，地榆二两，水二大碗煮干，取真珠以醋浸五日，热水淘去醋气，研细末用。每点少许，以愈为度。,真珠、地榆
5335,石决明,羞明怕日,用千里光、黄菊花、甘草各一钱，水煎。冷服。（《明目集验方》）,石决明、甘草
5336,石决明,痘后目翳,用石决明（火，研）、谷精草各等分，共为细末。以猪肝蘸食。（《鸿飞集》）,谷精草、石决明
5337,石决明,小便五淋,用石决明去粗皮，研为末，飞过。熟水服二钱，每日二服。如淋中有软硬物，即加朽木末五分。（《胜金方》）,石决明
5338,石决明,肝虚目翳,凡气虚、血虚、肝虚，眼白俱赤，夜如鸡啄，生浮翳者。用海蚌壳（烧过成灰）、木贼（焙）各等分为末。每服三钱，用姜、枣同水煎，和渣通口服。每日验方》）,石决明、木贼
5339,石决明,青盲雀目,用石决明一两（烧过存性），外用苍术三两（去皮）。为末。每服三钱，以猪肝批开，入药末在内扎定，砂罐煮熟，以气熏目。待冷，食肝饮汁。（《龙木论》）,石决明
5340,石决明,解白酒酸,用石决明（不拘多少）数个，以火炼过，研为细末。将酒荡热，以决明末搅入酒内，盖住。一时取饮之，其味即不酸。,决明、石决明
5341,海蛤,藏器曰,用海蛤、杏仁、汉防己、枣肉各二两，葶苈六两，为末研，丸梧子大。一服十丸，服至利下水为妙。,海蛤、防己、葶苈
5342,海蛤,水肿发热小便不通者,海蛤汤主之。海蛤、木通、猪苓、泽泻、滑石、黄葵子、桑白皮各一钱，灯心三分，水煎服，日二。（《石水肢瘦，其腹独大者∶海蛤丸主之。海蛤（粉）、防己各七钱半，葶苈、赤茯苓、桑白皮各一两，陈橘皮、郁李仁各半两，为末，蜜丸如梧子大。每米饮下五十丸，日二次。（《圣济总录》）,海蛤、葶苈、猪苓、滑石、郁李、茯苓、防己、泽泻
5343,海蛤,气肿湿肿,用海蛤、海带、海藻、海螵蛸、海昆布、凫茨、荔枝壳等分，流水煎服，日二次。（何氏）,海蛤、海带、海藻、荔枝、昆布、流水
5344,海蛤,血痢内热,海蛤末，蜜水调服二钱，日二。（《传信》）无方，宜海蛤散主之，并刺期门穴。用海蛤、滑石、甘草各一两，芒硝半两，为末。每服二钱，服此则小肠通，血流行而胸膈利矣。（朱肱《活人书》）,海蛤、滑石、甘草
5345,海蛤,伤寒搐搦,寇宗曰∶伤寒出汗不彻，手脚搐者。用海蛤、川乌头各一两，穿山甲二两，为末，酒丸如弹子大，捏扁，置所患足心下。别擘葱白盖药，以帛缠定。于暖室中热水浸脚至膝上，水冷又添，候遍身汗出为度。凡一二日一作，以知为度。,海蛤、乌头
5346,海蛤,中风瘫痪,方同上。又具鲮鲤甲下。,海蛤、鲮鲤
5347,海蛤,衄血不止,蛤粉一两（罗七遍），槐花半两（炒焦），研匀。每服一钱，新汲水调下。（《杨氏,海蛤
5348,文蛤,伤寒文蛤散,张仲景云∶病在阳，当以汗解，反以冷水之，或饮水，反不渴者，此散主之。文蛤五两为末，每服方寸匕，沸汤下，甚效。,文蛤
5349,文蛤,疳蚀口鼻，数日欲尽,文蛤烧灰，以腊猪脂和，涂之。（《千金翼》）,文蛤
5350,蛤蜊,气虚水肿,昔滁州酒库攒司陈通，患水肿垂死，诸医不治。一妪令以大蒜十个捣如泥，入蛤粉，丸梧子大。每食前，白汤下二十丸。服尽，小便下数桶而愈。（《普济方》）,蛤蜊
5351,蛤蜊,心气疼痛,真蛤粉沙过白，佐以香附末等分，白汤淬服。（《圣惠方》）,蛤蜊
5352,蛤蜊,白浊遗精,洁古云∶阳盛阴虚，故精泄也，真珠粉丸主之。用蛤粉（）一斤，黄柏（新瓦炒过）一斤，为细末，白水丸如梧子大。每服一百丸，空心用温酒下，日二次。蛤粉味咸而且能补肾阴，黄柏苦而降心火也。,蛤蜊、真珠
5353,蛤蜊,雀目夜盲,真蛤粉炒黄为末，以油蜡化和，丸皂子大，内于猪腰子中，麻扎定，蒸食之。一日一服。（《儒门事亲》）,猪腰子、蛤蜊
5354,车螯,车螯转毒散,治发背痈疽，不问浅深大小，利去病根，则免传变。用车螯（即昌娥，紫背光浓者，以盐泥固济，赤出火毒）一两，生甘草（末）一钱半，轻粉五分，为末。每服四钱，用栝蒌一个，酒一碗，煎一盏，调服。五更转下恶物为度，未下再服。甚者不过二服。（《外科精要》）。,栝蒌、甘草、车螯
5355,车螯,六味车螯散,治症同上。用车螯四个（黄泥固济，赤出毒，研末）。灯心三十茎，栝蒌一个（取仁炒香），甘草节（炒）二钱，通作一服。将三味入酒二碗，煎半碗，去滓，入蜂蜜一匙，调车螯末二钱，腻粉少许，空心温服。下恶涎毒为度。（《本事》）。,栝蒌、蜂蜜、甘草、车螯
5356,贝子,目花翳痛,贝子一两，烧研如面，入龙脑少许点之。若有息肉，加真珠末等分。（《千金》）,贝子、真珠
5357,贝子,鼻渊脓血,贝子烧研。每生酒服二钱，日三服。,贝子
5358,贝子,二便关格,不通闷胀，二三日则杀人。以贝齿三枚，甘遂二铢，为末，浆水和服，须臾即通也。（《肘后方》）,浆水、贝子、甘遂
5359,贝子,小便不通,白海一对，生一个，烧一个，,贝子
5360,贝子,下疳阴疮,白海三个，红研末，搽之。（《简便单方》）,贝子
5361,贝子,食物中毒,孙真人∶贝子一枚，含之自吐。《圣惠方》∶治漏脯毒，面毒，及射罔在诸肉,贝子
5362,贝子,中射罔毒,方同上。,贝子
5363,贝子,药箭镞毒,贝齿烧研，水服三钱，日三服。（《千金方》）,贝子
5364,紫贝,疹入目,紫贝一个（即砑螺也），生研细末，用羊肝切片，掺上扎定，米泔煮熟，瓶盛露一夜，空心嚼食之。（《婴童百问,紫贝
5365,珂,目生浮翳,马珂三分，白龙脑半钱，枯过白矾一分，研匀点之。（《圣惠方》）,珂
